Date,Customer_ID,Customer_Name,Channel,Region,Product_Type,SKU_ID,Shelf_Life,Units_Delivered,Units_Sold,Returns_Units,Waste_Units,Net_Sales_Units,Price_per_Unit,Revenue,Cost_per_Unit,Margin_Pct,Promotion,Discount_Rate,Stock_Out,Delivery_Delay,Sales_Rep_Efficiency_Score,Customer_Type,Repeat_Order
2024-08-21,CUST-0165,Hotel Royal #165,Horeca,urban,Toast Bread,SKU-TB-005,5,52,37,6,4,31,1.4,51.8,0.8,42.86,No,0.0,No,1,44.8,Medium,Yes
2024-09-21,CUST-0100,Café Central #100,Horeca,urban,Baguette,SKU-BG-003,1,52,40,9,1,31,1.8,72.0,1.0,44.44,No,0.0,No,0,53.1,Medium,No
2024-08-10,CUST-0026,FreshMart #26,Supermarket,suburban,Whole Wheat,SKU-WW-002,4,279,279,0,0,279,1.24,346.52,0.9,27.54,Yes,17.2,No,3,79.5,High Volume,No
2024-08-14,CUST-0046,Tavern Hill #46,Horeca,rural,Whole Wheat,SKU-WW-002,4,31,21,5,1,16,1.5,31.5,0.9,40.0,No,0.0,No,0,74.8,Medium,Yes
2024-08-18,CUST-0127,Daily Bake #127,Bakery Shop,urban,Toast Bread,SKU-TB-005,5,43,32,4,2,28,1.4,44.8,0.8,42.86,No,0.0,No,0,65.2,Medium,No
2024-09-26,CUST-0184,Tavern Hill #184,Horeca,rural,Whole Wheat,SKU-WW-002,4,14,7,3,2,4,1.5,10.5,0.9,40.0,No,0.0,No,1,27.4,Low,No
2024-10-04,CUST-0181,FastCorner #181,Minimarket,urban,Lavash,SKU-LV-004,5,76,58,9,3,49,0.9,52.2,0.5,44.44,No,0.0,No,0,61.3,Medium,Yes
2024-08-14,CUST-0182,DailyMart #182,Minimarket,suburban,Toast Bread,SKU-TB-005,5,28,17,5,1,12,1.4,23.8,0.8,42.86,No,0.0,No,0,51.3,Low,Yes
2024-08-15,CUST-0187,Flour House #187,Bakery Shop,urban,White Bread,SKU-WB-001,3,28,15,5,4,10,1.2,18.0,0.72,40.0,No,0.0,No,0,45.8,Low,No
2024-08-26,CUST-0164,QuickStop #164,Supermarket,urban,Toast Bread,SKU-TB-005,5,120,81,16,10,65,1.4,113.4,0.8,42.86,No,0.0,No,1,41.9,Medium,No
2024-12-11,CUST-0187,Flour House #187,Bakery Shop,urban,Baguette,SKU-BG-003,1,13,6,2,3,4,1.8,10.8,1.0,44.44,No,0.0,No,1,37.7,Low,No
2024-08-12,CUST-0106,NearStop #106,Minimarket,urban,Lavash,SKU-LV-004,5,80,60,10,3,50,0.9,54.0,0.5,44.44,No,0.0,No,0,59.8,Medium,Yes
2024-07-19,CUST-0009,Crispy Corner #9,Bakery Shop,urban,Baguette,SKU-BG-003,1,22,7,0,0,7,1.8,12.6,1.0,44.44,No,0.0,Yes,0,34.5,Low,Yes
2024-07-24,CUST-0087,Tavern Hill #87,Horeca,urban,Toast Bread,SKU-TB-005,5,30,17,6,1,11,1.4,23.8,0.8,42.86,No,0.0,No,0,52.5,Low,Yes
2024-08-22,CUST-0049,Bistro Verde #49,Horeca,rural,Lavash,SKU-LV-004,5,17,8,4,2,4,0.9,7.2,0.5,44.44,No,0.0,No,1,51.2,Low,Yes
2024-07-14,CUST-0093,PocketStore #93,Minimarket,rural,White Bread,SKU-WB-001,3,47,39,6,0,33,1.02,39.83,0.72,29.49,Yes,14.9,No,1,67.6,Medium,No
2024-10-29,CUST-0126,DailyMart #126,Minimarket,suburban,Baguette,SKU-BG-003,1,53,32,8,6,24,1.8,57.6,1.0,44.44,No,0.0,No,0,61.3,Medium,Yes
2024-09-07,CUST-0145,Morning Loaf #145,Bakery Shop,rural,White Bread,SKU-WB-001,3,131,114,14,1,100,1.2,136.8,0.72,40.0,No,0.0,No,0,71.8,High Volume,Yes
2024-11-11,CUST-0108,QuickShop #108,Minimarket,suburban,Toast Bread,SKU-TB-005,5,49,33,6,3,27,1.4,46.2,0.8,42.86,No,0.0,No,0,75.2,Medium,Yes
2024-11-10,CUST-0147,Urban Grill #147,Horeca,suburban,Toast Bread,SKU-TB-005,5,18,11,3,1,8,1.4,15.4,0.8,42.86,No,0.0,No,0,40.8,Low,No
2024-10-20,CUST-0052,PocketStore #52,Minimarket,urban,Whole Wheat,SKU-WW-002,4,65,61,4,0,57,1.22,74.39,0.9,26.2,Yes,18.7,No,1,76.5,Medium,Yes
2024-12-27,CUST-0160,FastCorner #160,Minimarket,rural,Toast Bread,SKU-TB-005,5,34,17,7,4,10,1.4,23.8,0.8,42.86,No,0.0,No,1,25.0,Low,No
2024-09-12,CUST-0138,Café Central #138,Horeca,suburban,Baguette,SKU-BG-003,1,25,12,5,4,7,1.8,21.6,1.0,44.44,No,0.0,No,0,45.2,Low,No
2024-12-25,CUST-0103,The Breadhouse #103,Horeca,rural,White Bread,SKU-WB-001,3,18,9,3,4,6,1.2,10.8,0.72,40.0,No,0.0,No,1,34.1,Low,Yes
2024-09-10,CUST-0126,DailyMart #126,Minimarket,suburban,White Bread,SKU-WB-001,3,79,61,8,4,53,1.2,73.2,0.72,40.0,No,0.0,No,0,75.4,Medium,Yes
2024-08-18,CUST-0114,Sweet Crust #114,Bakery Shop,urban,Whole Wheat,SKU-WW-002,4,58,47,6,1,41,1.5,70.5,0.9,40.0,No,0.0,No,0,80.7,Medium,Yes
2024-08-04,CUST-0200,Sweet Crust #200,Bakery Shop,urban,Toast Bread,SKU-TB-005,5,18,12,3,1,9,1.29,15.47,0.8,37.96,Yes,7.9,No,0,49.0,Low,Yes
2024-10-27,CUST-0130,Harbor Inn #130,Horeca,urban,Lavash,SKU-LV-004,5,18,13,3,0,10,0.85,11.06,0.5,41.21,Yes,5.5,No,0,52.6,Low,No
2024-09-05,CUST-0192,Golden Crust #192,Bakery Shop,rural,White Bread,SKU-WB-001,3,38,26,6,2,20,1.2,31.2,0.72,40.0,No,0.0,No,0,55.4,Medium,Yes
2024-10-13,CUST-0132,MetroMart #132,Supermarket,suburban,White Bread,SKU-WB-001,3,254,229,12,4,217,1.2,274.8,0.72,40.0,No,0.0,No,0,83.8,High Volume,Yes
2024-09-17,CUST-0183,GreenMart #183,Supermarket,suburban,Baguette,SKU-BG-003,1,299,228,36,20,192,1.8,410.4,1.0,44.44,No,0.0,No,0,80.3,High Volume,Yes
2024-07-02,CUST-0131,PocketStore #131,Minimarket,urban,Baguette,SKU-BG-003,1,25,11,7,4,4,1.8,19.8,1.0,44.44,No,0.0,No,0,34.9,Low,No
2024-09-05,CUST-0168,Artisan Loaf #168,Bakery Shop,suburban,Baguette,SKU-BG-003,1,63,40,10,9,30,1.8,72.0,1.0,44.44,No,0.0,No,2,52.8,Medium,Yes
2024-11-05,CUST-0076,Bistro Verde #76,Horeca,rural,Baguette,SKU-BG-003,1,28,14,6,5,8,1.8,25.2,1.0,44.44,No,0.0,No,0,45.2,Low,No
2024-12-11,CUST-0122,FastCorner #122,Minimarket,suburban,Baguette,SKU-BG-003,1,41,25,7,5,18,1.8,45.0,1.0,44.44,No,0.0,No,0,70.2,Medium,Yes
2024-11-21,CUST-0196,Bread Haven #196,Bakery Shop,rural,Whole Wheat,SKU-WW-002,4,44,28,8,3,20,1.5,42.0,0.9,40.0,No,0.0,No,1,59.6,Medium,Yes
2024-10-27,CUST-0031,MetroMart #31,Supermarket,urban,Lavash,SKU-LV-004,5,172,132,22,5,110,0.9,118.8,0.5,44.44,No,0.0,No,0,65.6,Medium,Yes
2024-07-14,CUST-0039,Flour House #39,Bakery Shop,suburban,Whole Wheat,SKU-WW-002,4,26,17,4,1,13,1.5,25.5,0.9,40.0,No,0.0,No,0,49.6,Low,Yes
2024-08-15,CUST-0081,ExpressGo #81,Minimarket,urban,White Bread,SKU-WB-001,3,78,53,10,7,43,1.2,63.6,0.72,40.0,No,0.0,No,0,57.2,Medium,Yes
2024-10-20,CUST-0163,Corner Shop #163,Minimarket,rural,Lavash,SKU-LV-004,5,26,14,7,2,7,0.9,12.6,0.5,44.44,No,0.0,No,1,29.0,Low,Yes
2024-07-02,CUST-0161,Sweet Crust #161,Bakery Shop,urban,Whole Wheat,SKU-WW-002,4,44,29,5,5,24,1.5,43.5,0.9,40.0,No,0.0,No,1,42.2,Medium,Yes
2024-11-11,CUST-0153,NearMart #153,Minimarket,rural,Toast Bread,SKU-TB-005,5,61,39,9,4,30,1.4,54.6,0.8,42.86,No,0.0,No,0,70.9,Medium,No
2024-10-12,CUST-0005,FreshMart #5,Supermarket,suburban,Whole Wheat,SKU-WW-002,4,243,211,12,10,199,1.5,316.5,0.9,40.0,No,0.0,No,1,74.2,High Volume,Yes
2024-11-14,CUST-0160,FastCorner #160,Minimarket,rural,White Bread,SKU-WB-001,3,24,13,5,3,8,1.12,14.57,0.72,35.76,Yes,6.6,No,1,26.1,Low,Yes
2024-12-25,CUST-0176,MetroMart #176,Supermarket,urban,White Bread,SKU-WB-001,3,335,297,19,9,278,1.2,356.4,0.72,40.0,No,0.0,No,0,77.3,High Volume,Yes
2024-12-06,CUST-0031,MetroMart #31,Supermarket,urban,Baguette,SKU-BG-003,1,146,117,22,3,95,1.66,193.75,1.0,39.61,Yes,8.0,No,0,66.6,Medium,Yes
2024-11-18,CUST-0128,Tavern Hill #128,Horeca,rural,Whole Wheat,SKU-WW-002,4,37,25,6,2,19,1.5,37.5,0.9,40.0,No,0.0,No,1,72.6,Medium,Yes
2024-11-08,CUST-0020,EasyBuy #20,Supermarket,rural,White Bread,SKU-WB-001,3,247,196,23,10,173,1.2,235.2,0.72,40.0,No,0.0,No,0,79.3,High Volume,Yes
2024-09-13,CUST-0093,PocketStore #93,Minimarket,rural,Baguette,SKU-BG-003,1,71,46,14,7,32,1.48,68.06,1.0,32.41,Yes,17.8,No,1,67.6,Medium,Yes
2024-07-24,CUST-0096,MegaShop #96,Supermarket,rural,Baguette,SKU-BG-003,1,302,237,53,9,184,1.8,426.6,1.0,44.44,No,0.0,No,1,83.5,High Volume,Yes
2024-12-26,CUST-0186,PrimeMart #186,Supermarket,urban,White Bread,SKU-WB-001,3,141,106,17,6,89,1.2,127.2,0.72,40.0,No,0.0,No,0,64.6,Medium,Yes
2024-09-30,CUST-0157,Grand Diner #157,Horeca,urban,White Bread,SKU-WB-001,3,60,46,6,3,40,1.2,55.2,0.72,40.0,No,0.0,No,0,51.4,Medium,Yes
2024-09-05,CUST-0168,Artisan Loaf #168,Bakery Shop,suburban,Baguette,SKU-BG-003,1,61,37,12,7,25,1.8,66.6,1.0,44.44,No,0.0,No,0,50.0,Medium,Yes
2024-12-24,CUST-0180,Daily Bake #180,Bakery Shop,urban,Toast Bread,SKU-TB-005,5,49,30,6,6,24,1.4,42.0,0.8,42.86,No,0.0,No,0,38.8,Medium,Yes
2024-07-03,CUST-0165,Hotel Royal #165,Horeca,urban,Whole Wheat,SKU-WW-002,4,50,34,6,5,28,1.5,51.0,0.9,40.0,No,0.0,No,2,48.9,Medium,Yes
2024-12-12,CUST-0097,PocketStore #97,Minimarket,urban,Lavash,SKU-LV-004,5,50,37,4,4,33,0.79,29.4,0.5,37.08,Yes,11.7,No,1,72.9,Medium,Yes
2024-10-14,CUST-0010,PocketStore #10,Minimarket,urban,Toast Bread,SKU-TB-005,5,70,48,8,3,40,1.4,67.2,0.8,42.86,No,0.0,No,0,65.0,Medium,Yes
2024-09-26,CUST-0094,LocalBuy #94,Minimarket,suburban,White Bread,SKU-WB-001,3,68,47,8,5,39,1.2,56.4,0.72,40.0,No,0.0,No,0,64.3,Medium,Yes
2024-12-16,CUST-0057,NearStop #57,Minimarket,suburban,White Bread,SKU-WB-001,3,146,120,7,9,113,1.2,144.0,0.72,40.0,No,0.0,No,0,84.1,High Volume,Yes
2024-12-31,CUST-0191,Flour House #191,Bakery Shop,rural,Lavash,SKU-LV-004,5,85,61,10,3,51,0.9,54.9,0.5,44.44,No,0.0,No,0,65.4,High Volume,Yes
2024-10-15,CUST-0012,Sunrise Bakery #12,Bakery Shop,urban,Toast Bread,SKU-TB-005,5,57,38,6,3,32,1.4,53.2,0.8,42.86,No,0.0,No,0,52.7,Medium,Yes
2024-10-19,CUST-0150,Urban Grill #150,Horeca,rural,Lavash,SKU-LV-004,5,97,77,10,3,67,0.9,69.3,0.5,44.44,No,0.0,No,0,82.6,High Volume,Yes
2024-11-07,CUST-0099,Golden Crust #99,Bakery Shop,urban,Lavash,SKU-LV-004,5,46,35,5,1,30,0.9,31.5,0.5,44.44,No,0.0,No,0,56.5,Medium,Yes
2024-12-27,CUST-0192,Golden Crust #192,Bakery Shop,rural,Toast Bread,SKU-TB-005,5,60,40,9,3,31,1.4,56.0,0.8,42.86,No,0.0,No,0,55.6,Medium,Yes
2024-09-27,CUST-0173,Flour House #173,Bakery Shop,rural,Whole Wheat,SKU-WW-002,4,104,85,12,2,73,1.5,127.5,0.9,40.0,No,0.0,No,0,84.7,High Volume,Yes
2024-11-27,CUST-0147,Urban Grill #147,Horeca,suburban,Lavash,SKU-LV-004,5,23,13,4,1,9,0.9,11.7,0.5,44.44,No,0.0,No,0,49.2,Low,Yes
2024-12-19,CUST-0015,NearStop #15,Minimarket,rural,Whole Wheat,SKU-WW-002,4,39,27,7,1,20,1.5,40.5,0.9,40.0,No,0.0,No,0,59.1,Medium,Yes
2024-07-09,CUST-0092,Golden Crust #92,Bakery Shop,rural,Lavash,SKU-LV-004,5,60,38,10,5,28,0.9,34.2,0.5,44.44,No,0.0,No,0,45.9,Medium,Yes
2024-12-25,CUST-0171,Tavern Hill #171,Horeca,suburban,White Bread,SKU-WB-001,3,20,12,3,2,9,1.2,14.4,0.72,40.0,No,0.0,No,0,47.8,Low,Yes
2024-10-22,CUST-0058,SunMart #58,Supermarket,rural,Baguette,SKU-BG-003,1,229,166,35,16,131,1.8,298.8,1.0,44.44,No,0.0,No,0,90.8,High Volume,Yes
2024-08-14,CUST-0189,LocalBuy #189,Minimarket,suburban,Toast Bread,SKU-TB-005,5,30,22,3,2,19,1.27,27.97,0.8,37.07,Yes,9.2,No,2,61.7,Medium,Yes
2024-09-21,CUST-0153,NearMart #153,Minimarket,rural,White Bread,SKU-WB-001,3,94,68,17,3,51,1.2,81.6,0.72,40.0,No,0.0,No,0,77.9,Medium,Yes
2024-08-17,CUST-0134,FreshMart #134,Supermarket,suburban,White Bread,SKU-WB-001,3,128,103,12,6,91,1.04,107.41,0.72,30.96,Yes,13.1,No,0,52.6,Medium,Yes
2024-10-30,CUST-0144,QuickShop #144,Minimarket,rural,White Bread,SKU-WB-001,3,29,13,6,6,7,1.2,15.6,0.72,40.0,No,0.0,No,0,29.3,Low,Yes
2024-07-30,CUST-0099,Golden Crust #99,Bakery Shop,urban,Baguette,SKU-BG-003,1,48,32,8,5,24,1.8,57.6,1.0,44.44,No,0.0,No,0,49.4,Medium,Yes
2024-12-14,CUST-0050,Corner Shop #50,Minimarket,suburban,Baguette,SKU-BG-003,1,75,53,12,5,41,1.8,95.4,1.0,44.44,No,0.0,No,0,68.7,Medium,Yes
2024-12-23,CUST-0109,CityStore #109,Supermarket,urban,White Bread,SKU-WB-001,3,135,99,18,8,81,1.2,118.8,0.72,40.0,No,0.0,No,0,65.0,Medium,Yes
2024-10-26,CUST-0184,Tavern Hill #184,Horeca,rural,Baguette,SKU-BG-003,1,20,11,4,4,7,1.66,18.28,1.0,39.81,Yes,7.7,No,2,13.3,Low,No
2024-07-31,CUST-0137,Grand Diner #137,Horeca,rural,White Bread,SKU-WB-001,3,34,21,5,3,16,1.2,25.2,0.72,40.0,No,0.0,No,0,54.2,Medium,Yes
2024-12-03,CUST-0023,Harbor Inn #23,Horeca,urban,Baguette,SKU-BG-003,1,25,11,5,6,6,1.8,19.8,1.0,44.44,No,0.0,No,0,38.2,Low,No
2024-11-17,CUST-0076,Bistro Verde #76,Horeca,rural,Whole Wheat,SKU-WW-002,4,34,19,8,2,11,1.5,28.5,0.9,40.0,No,0.0,No,0,35.5,Low,Yes
2024-07-02,CUST-0147,Urban Grill #147,Horeca,suburban,Toast Bread,SKU-TB-005,5,21,11,4,4,7,1.4,15.4,0.8,42.86,No,0.0,No,2,44.7,Low,Yes
2024-08-17,CUST-0057,NearStop #57,Minimarket,suburban,Toast Bread,SKU-TB-005,5,175,171,4,0,167,1.29,220.97,0.8,38.09,Yes,7.7,No,0,92.0,High Volume,Yes
2024-11-26,CUST-0125,Crispy Corner #125,Bakery Shop,urban,Baguette,SKU-BG-003,1,12,7,2,1,5,1.8,12.6,1.0,44.44,No,0.0,No,0,40.8,Low,No
2024-09-17,CUST-0178,QuickStop #178,Supermarket,suburban,Toast Bread,SKU-TB-005,5,101,65,11,6,54,1.4,91.0,0.8,42.86,No,0.0,No,0,52.7,Medium,Yes
2024-10-20,CUST-0071,Bread Haven #71,Bakery Shop,rural,Baguette,SKU-BG-003,1,99,75,14,5,61,1.8,135.0,1.0,44.44,No,0.0,No,0,69.9,High Volume,Yes
2024-09-10,CUST-0036,FreshMart #36,Supermarket,urban,Toast Bread,SKU-TB-005,5,82,62,10,4,52,1.4,86.8,0.8,42.86,No,0.0,No,0,47.2,Medium,Yes
2024-11-29,CUST-0055,Bread Haven #55,Bakery Shop,urban,White Bread,SKU-WB-001,3,34,23,3,3,20,1.2,27.6,0.72,40.0,No,0.0,No,0,69.4,Medium,Yes
2024-09-13,CUST-0035,Golden Crust #35,Bakery Shop,urban,Lavash,SKU-LV-004,5,64,30,0,0,30,0.81,24.16,0.5,37.93,Yes,10.5,Yes,0,70.6,Medium,Yes
2024-08-05,CUST-0115,Urban Grill #115,Horeca,suburban,Whole Wheat,SKU-WW-002,4,60,44,6,4,38,1.5,66.0,0.9,40.0,No,0.0,No,0,49.8,Medium,Yes
2024-09-06,CUST-0095,Harbor Inn #95,Horeca,rural,Whole Wheat,SKU-WW-002,4,59,46,7,2,39,1.22,56.17,0.9,26.29,Yes,18.6,No,0,45.8,Medium,Yes
2024-11-11,CUST-0163,Corner Shop #163,Minimarket,rural,Baguette,SKU-BG-003,1,21,9,5,5,4,1.8,16.2,1.0,44.44,No,0.0,No,2,35.9,Low,Yes
2024-08-27,CUST-0133,FreshMart #133,Supermarket,rural,Lavash,SKU-LV-004,5,334,246,40,14,206,0.9,221.4,0.5,44.44,No,0.0,No,0,84.8,High Volume,Yes
2024-11-09,CUST-0165,Hotel Royal #165,Horeca,urban,Baguette,SKU-BG-003,1,61,48,9,2,39,1.61,77.41,1.0,38.0,Yes,10.4,No,1,44.2,Medium,Yes
2024-10-14,CUST-0006,Hotel Royal #6,Horeca,rural,Whole Wheat,SKU-WW-002,4,11,6,2,1,4,1.5,9.0,0.9,40.0,No,0.0,No,0,41.7,Low,No
2024-11-10,CUST-0104,The Breadhouse #104,Horeca,suburban,Toast Bread,SKU-TB-005,5,23,13,4,2,9,1.4,18.2,0.8,42.86,No,0.0,No,0,48.8,Low,Yes
2024-08-26,CUST-0106,NearStop #106,Minimarket,urban,Toast Bread,SKU-TB-005,5,62,42,7,4,35,1.4,58.8,0.8,42.86,No,0.0,No,0,48.0,Medium,Yes
2024-11-29,CUST-0018,Morning Loaf #18,Bakery Shop,rural,Whole Wheat,SKU-WW-002,4,51,39,7,1,32,1.42,55.46,0.9,36.71,Yes,5.2,No,0,61.8,Medium,No
2024-12-01,CUST-0010,PocketStore #10,Minimarket,urban,Toast Bread,SKU-TB-005,5,37,32,3,0,29,1.23,39.33,0.8,34.92,Yes,12.2,No,0,64.3,Medium,Yes
2024-07-12,CUST-0179,PrimeMart #179,Supermarket,suburban,Toast Bread,SKU-TB-005,5,269,229,17,7,212,1.4,320.6,0.8,42.86,No,0.0,No,0,85.8,High Volume,Yes
2024-07-26,CUST-0109,CityStore #109,Supermarket,urban,Whole Wheat,SKU-WW-002,4,149,105,16,13,89,1.5,157.5,0.9,40.0,No,0.0,No,1,65.8,Medium,No
2024-11-25,CUST-0134,FreshMart #134,Supermarket,suburban,White Bread,SKU-WB-001,3,132,90,14,15,76,1.2,108.0,0.72,40.0,No,0.0,No,0,48.3,Medium,Yes
2024-11-15,CUST-0109,CityStore #109,Supermarket,urban,Toast Bread,SKU-TB-005,5,132,95,16,5,79,1.4,133.0,0.8,42.86,No,0.0,No,0,67.6,Medium,Yes
2024-11-01,CUST-0065,Tavern Hill #65,Horeca,suburban,Baguette,SKU-BG-003,1,77,63,9,4,54,1.8,113.4,1.0,44.44,No,0.0,No,2,87.6,High Volume,Yes
2024-08-24,CUST-0131,PocketStore #131,Minimarket,urban,Lavash,SKU-LV-004,5,12,7,2,1,5,0.9,6.3,0.5,44.44,No,0.0,No,0,38.5,Low,Yes
2024-12-01,CUST-0112,MegaShop #112,Supermarket,urban,White Bread,SKU-WB-001,3,65,27,0,0,27,1.13,30.39,0.72,36.03,Yes,6.2,Yes,0,46.3,Low,No
2024-11-30,CUST-0015,NearStop #15,Minimarket,rural,Whole Wheat,SKU-WW-002,4,72,47,12,3,35,1.5,70.5,0.9,40.0,No,0.0,No,0,65.1,Medium,Yes
2024-08-13,CUST-0173,Flour House #173,Bakery Shop,rural,White Bread,SKU-WB-001,3,85,63,9,7,54,1.2,75.6,0.72,40.0,No,0.0,No,1,74.7,High Volume,Yes
2024-12-28,CUST-0018,Morning Loaf #18,Bakery Shop,rural,White Bread,SKU-WB-001,3,58,39,10,3,29,1.2,46.8,0.72,40.0,No,0.0,No,0,64.6,Medium,No
2024-11-25,CUST-0002,PrimeMart #2,Supermarket,rural,Baguette,SKU-BG-003,1,267,203,49,9,154,1.8,365.4,1.0,44.44,No,0.0,No,0,67.1,High Volume,Yes
2024-11-25,CUST-0065,Tavern Hill #65,Horeca,suburban,Lavash,SKU-LV-004,5,119,99,7,4,92,0.9,89.1,0.5,44.44,No,0.0,No,0,93.9,High Volume,Yes
2024-07-30,CUST-0067,PocketStore #67,Minimarket,urban,White Bread,SKU-WB-001,3,120,101,6,5,95,1.2,121.2,0.72,40.0,No,0.0,No,0,79.7,High Volume,Yes
2024-09-06,CUST-0064,Hotel Royal #64,Horeca,rural,Baguette,SKU-BG-003,1,60,35,12,12,23,1.8,63.0,1.0,44.44,No,0.0,No,3,55.8,Medium,Yes
2024-12-22,CUST-0049,Bistro Verde #49,Horeca,rural,Lavash,SKU-LV-004,5,33,23,6,1,17,0.82,18.92,0.5,39.22,Yes,8.6,No,2,51.8,Low,No
2024-11-04,CUST-0158,ExpressGo #158,Minimarket,urban,White Bread,SKU-WB-001,3,69,26,0,0,26,1.2,31.2,0.72,40.0,No,0.0,Yes,0,65.9,Medium,No
2024-11-25,CUST-0071,Bread Haven #71,Bakery Shop,rural,Lavash,SKU-LV-004,5,108,83,10,5,73,0.9,74.7,0.5,44.44,No,0.0,No,0,70.7,High Volume,Yes
2024-11-16,CUST-0009,Crispy Corner #9,Bakery Shop,urban,Toast Bread,SKU-TB-005,5,15,8,3,1,5,1.4,11.2,0.8,42.86,No,0.0,No,0,39.8,Low,Yes
2024-11-26,CUST-0026,FreshMart #26,Supermarket,suburban,Baguette,SKU-BG-003,1,248,185,30,17,155,1.8,333.0,1.0,44.44,No,0.0,No,0,74.7,High Volume,Yes
2024-08-23,CUST-0108,QuickShop #108,Minimarket,suburban,Baguette,SKU-BG-003,1,66,44,12,5,32,1.8,79.2,1.0,44.44,No,0.0,No,0,70.1,Medium,No
2024-11-20,CUST-0111,Hotel Royal #111,Horeca,suburban,Lavash,SKU-LV-004,5,30,19,3,2,16,0.9,17.1,0.5,44.44,No,0.0,No,0,62.2,Medium,No
2024-11-10,CUST-0137,Grand Diner #137,Horeca,rural,Baguette,SKU-BG-003,1,61,38,12,5,26,1.8,68.4,1.0,44.44,No,0.0,No,0,56.5,Medium,No
2024-07-25,CUST-0116,Artisan Loaf #116,Bakery Shop,rural,Baguette,SKU-BG-003,1,21,8,4,6,4,1.8,14.4,1.0,44.44,No,0.0,No,0,27.2,Low,No
2024-08-20,CUST-0148,NearStop #148,Minimarket,rural,Toast Bread,SKU-TB-005,5,20,11,4,1,7,1.4,15.4,0.8,42.86,No,0.0,No,0,50.1,Low,No
2024-10-06,CUST-0158,ExpressGo #158,Minimarket,urban,Baguette,SKU-BG-003,1,59,43,10,3,33,1.8,77.4,1.0,44.44,No,0.0,No,0,61.0,Medium,Yes
2024-09-26,CUST-0059,NearStop #59,Minimarket,urban,Baguette,SKU-BG-003,1,18,9,4,3,5,1.8,16.2,1.0,44.44,No,0.0,No,0,23.2,Low,No
2024-11-11,CUST-0116,Artisan Loaf #116,Bakery Shop,rural,Lavash,SKU-LV-004,5,12,4,0,0,4,0.9,3.6,0.5,44.44,No,0.0,Yes,1,25.7,Low,Yes
2024-07-25,CUST-0017,Crispy Corner #17,Bakery Shop,urban,Lavash,SKU-LV-004,5,34,25,3,2,22,0.8,20.03,0.5,37.58,Yes,11.0,No,1,74.4,Medium,Yes
2024-09-11,CUST-0114,Sweet Crust #114,Bakery Shop,urban,Whole Wheat,SKU-WW-002,4,45,23,0,0,23,1.5,34.5,0.9,40.0,No,0.0,Yes,0,68.2,Medium,Yes
2024-11-16,CUST-0070,Grand Diner #70,Horeca,rural,Toast Bread,SKU-TB-005,5,84,63,14,3,49,1.4,88.2,0.8,42.86,No,0.0,No,1,52.7,Medium,Yes
2024-09-27,CUST-0124,FastCorner #124,Minimarket,urban,Toast Bread,SKU-TB-005,5,26,18,5,1,13,1.27,22.78,0.8,36.79,Yes,9.6,No,1,43.2,Low,Yes
2024-07-03,CUST-0177,Sweet Crust #177,Bakery Shop,rural,Lavash,SKU-LV-004,5,78,35,0,0,35,0.9,31.5,0.5,44.44,No,0.0,Yes,0,78.5,High Volume,Yes
2024-11-18,CUST-0096,MegaShop #96,Supermarket,rural,Whole Wheat,SKU-WW-002,4,279,234,28,8,206,1.5,351.0,0.9,40.0,No,0.0,No,2,87.2,High Volume,Yes
2024-11-10,CUST-0196,Bread Haven #196,Bakery Shop,rural,Toast Bread,SKU-TB-005,5,48,36,7,1,29,1.4,50.4,0.8,42.86,No,0.0,No,0,57.4,Medium,Yes
2024-12-06,CUST-0116,Artisan Loaf #116,Bakery Shop,rural,Baguette,SKU-BG-003,1,10,4,2,3,2,1.8,7.2,1.0,44.44,No,0.0,No,3,34.2,Low,No
2024-07-03,CUST-0060,Classic Bread #60,Bakery Shop,suburban,White Bread,SKU-WB-001,3,25,15,4,3,11,1.2,18.0,0.72,40.0,No,0.0,No,0,41.9,Low,Yes
2024-08-07,CUST-0015,NearStop #15,Minimarket,rural,Baguette,SKU-BG-003,1,54,39,10,3,29,1.58,61.71,1.0,36.8,Yes,12.1,No,0,67.3,Medium,Yes
2024-10-22,CUST-0064,Hotel Royal #64,Horeca,rural,White Bread,SKU-WB-001,3,43,28,7,3,21,1.2,33.6,0.72,40.0,No,0.0,No,0,57.5,Medium,Yes
2024-12-09,CUST-0187,Flour House #187,Bakery Shop,urban,White Bread,SKU-WB-001,3,19,10,4,2,6,1.2,12.0,0.72,40.0,No,0.0,No,0,42.5,Low,Yes
2024-07-29,CUST-0061,Sunrise Bakery #61,Bakery Shop,suburban,Lavash,SKU-LV-004,5,25,20,2,0,18,0.82,16.36,0.5,38.88,Yes,9.1,No,0,56.4,Medium,Yes
2024-08-09,CUST-0096,MegaShop #96,Supermarket,rural,White Bread,SKU-WB-001,3,340,252,35,19,217,1.2,302.4,0.72,40.0,No,0.0,No,0,84.6,High Volume,Yes
2024-07-28,CUST-0033,SunMart #33,Supermarket,suburban,Lavash,SKU-LV-004,5,70,40,13,7,27,0.9,36.0,0.5,44.44,No,0.0,No,0,40.1,Low,Yes
2024-07-11,CUST-0125,Crispy Corner #125,Bakery Shop,urban,Lavash,SKU-LV-004,5,27,15,5,2,10,0.9,13.5,0.5,44.44,No,0.0,No,0,44.0,Low,No
